time,pelvis_tilt_gold,pelvis_tilt_rec,pelvis_list_gold,pelvis_list_rec,pelvis_rotation_gold,pelvis_rotation_rec,pelvis_tx_gold,pelvis_tx_rec,pelvis_ty_gold,pelvis_ty_rec,pelvis_tz_gold,pelvis_tz_rec,hip_flexion_r_gold,hip_flexion_r_rec,hip_adduction_r_gold,hip_adduction_r_rec,hip_rotation_r_gold,hip_rotation_r_rec,knee_angle_r_gold,knee_angle_r_rec,ankle_angle_r_gold,ankle_angle_r_rec,subtalar_angle_r_gold,subtalar_angle_r_rec,mtp_angle_r_gold,mtp_angle_r_rec,hip_flexion_l_gold,hip_flexion_l_rec,hip_adduction_l_gold,hip_adduction_l_rec,hip_rotation_l_gold,hip_rotation_l_rec,knee_angle_l_gold,knee_angle_l_rec,ankle_angle_l_gold,ankle_angle_l_rec,subtalar_angle_l_gold,subtalar_angle_l_rec,mtp_angle_l_gold,mtp_angle_l_rec,lumbar_extension_gold,lumbar_extension_rec,lumbar_bending_gold,lumbar_bending_rec,lumbar_rotation_gold,lumbar_rotation_rec,arm_flex_r_gold,arm_flex_r_rec,arm_add_r_gold,arm_add_r_rec,arm_rot_r_gold,arm_rot_r_rec,elbow_flex_r_gold,elbow_flex_r_rec,pro_sup_r_gold,pro_sup_r_rec,arm_flex_l_gold,arm_flex_l_rec,arm_add_l_gold,arm_add_l_rec,arm_rot_l_gold,arm_rot_l_rec,elbow_flex_l_gold,elbow_flex_l_rec,pro_sup_l_gold,pro_sup_l_rec
1.112,0.0892689,0.124458,0.136737,0.15564,0.0788429,0.0699135,0.229642,0.222338,0.984079,0.976467,0.16495,0.167719,0.0781533,0.051159,-0.133602,-0.180799,-0.0197188,-0.000349537,2.15332,2.15055,-0.0846391,-0.0985318,-0.424939,-0.402246,-0.0594574,-0.0162579,0.333188,0.311221,0.256494,0.251362,-0.0838426,-0.105399,0.753013,0.764302,0.290581,0.314271,-0.128366,-0.0335525,0.0886774,0.144511,-0.401525,-0.432654,-0.173788,-0.197368,-0.078764,-0.0852961,-0.264492,-0.220596,-0.324219,-0.244638,-0.0665603,-0.0997238,1.86433,1.78219,1.5708,1.5708,-0.508008,-0.464344,-0.267401,-0.209331,-0.0968601,-0.169548,1.41904,1.32572,1.5708,1.5708
1.116,0.0903852,0.125586,0.13941,0.159632,0.0842074,0.0765902,0.248352,0.241193,0.98266,0.975013,0.164819,0.167729,0.112718,0.0865442,-0.143612,-0.192006,-0.0158345,0.00413495,2.17919,2.17721,-0.0728652,-0.0870523,-0.397062,-0.374245,-0.0892061,-0.0467161,0.316546,0.293532,0.261668,0.257926,-0.0692061,-0.0898473,0.768615,0.779307,0.315736,0.339859,-0.122886,-0.0274835,0.0813489,0.137962,-0.41084,-0.442149,-0.174051,-0.198787,-0.0951559,-0.104054,-0.262061,-0.218401,-0.315295,-0.234361,-0.0521825,-0.0872104,1.82598,1.74035,1.5708,1.5708,-0.476881,-0.435207,-0.276196,-0.218905,-0.0922322,-0.164748,1.4254,1.33367,1.5708,1.5708
1.12,0.0914664,0.12738,0.13523,0.156308,0.0911611,0.0848306,0.266577,0.259588,0.98126,0.973697,0.165226,0.168218,0.151211,0.124955,-0.138322,-0.186967,-0.0102826,0.0101354,2.20223,2.20111,-0.0674423,-0.0820789,-0.369464,-0.346885,-0.11375,-0.0732691,0.300207,0.274936,0.259044,0.255978,-0.0511465,-0.0706963,0.785027,0.794454,0.343147,0.367353,-0.115555,-0.0195247,0.0748509,0.132565,-0.421034,-0.453167,-0.167052,-0.192175,-0.110213,-0.120916,-0.276364,-0.231836,-0.31436,-0.23316,-0.0542976,-0.0902434,1.79601,1.70788,1.5708,1.5708,-0.445354,-0.405251,-0.284805,-0.227749,-0.0859807,-0.157986,1.43352,1.34278,1.5708,1.5708
1.124,0.0900758,0.127116,0.130409,0.152344,0.0972143,0.0921837,0.285249,0.278429,0.9801,0.972658,0.165547,0.168607,0.191433,0.164648,-0.134838,-0.18386,-0.00632011,0.0144891,2.22139,2.22111,-0.0605625,-0.0753338,-0.346637,-0.323986,-0.136959,-0.096343,0.283342,0.255264,0.255417,0.252972,-0.0350923,-0.053477,0.795892,0.803975,0.369745,0.393886,-0.106775,-0.0102647,0.0714818,0.128907,-0.426245,-0.459594,-0.160166,-0.185547,-0.124074,-0.136495,-0.275834,-0.231686,-0.306857,-0.224786,-0.039706,-0.0777618,1.76088,1.66961,1.5708,1.5708,-0.414426,-0.3758,-0.292467,-0.235704,-0.0800887,-0.151608,1.44018,1.35035,1.5708,1.5708
1.128,0.0897829,0.128057,0.123312,0.14596,0.102715,0.0989946,0.303872,0.297247,0.979063,0.971762,0.165803,0.168931,0.231168,0.203658,-0.129849,-0.179087,-0.00286368,0.0182795,2.23768,2.23817,-0.0524468,-0.0674284,-0.320995,-0.298259,-0.159437,-0.118889,0.26434,0.233147,0.249234,0.24713,-0.0202225,-0.0374391,0.803965,0.810489,0.394841,0.41908,-0.107575,-0.0101521,0.0707797,0.127689,-0.432118,-0.466675,-0.149676,-0.175229,-0.135009,-0.149043,-0.291153,-0.246251,-0.306872,-0.224573,-0.0399242,-0.0788248,1.73414,1.64051,1.5708,1.5708,-0.381835,-0.344888,-0.301539,-0.244824,-0.0701274,-0.141145,1.44779,1.35878,1.5708,1.5708
1.132,0.087699,0.12721,0.11543,0.139025,0.112008,0.109752,0.323014,0.316565,0.978315,0.97117,0.165419,0.168629,0.270411,0.242056,-0.126542,-0.17624,-0.00454774,0.0167811,2.24883,2.25021,-0.0448967,-0.0601145,-0.298232,-0.27527,-0.181906,-0.141558,0.244526,0.210055,0.244452,0.242782,0.00118914,-0.0147252,0.810154,0.814887,0.416358,0.44069,-0.100702,-0.00251196,0.05798,0.116682,-0.434362,-0.470259,-0.13737,-0.16309,-0.14992,-0.165624,-0.295198,-0.250315,-0.303271,-0.220271,-0.02915,-0.069777,1.70239,1.60581,1.5708,1.5708,-0.35171,-0.316132,-0.306429,-0.250013,-0.0656148,-0.136126,1.45647,1.36833,1.5708,1.5708
1.136,0.087777,0.129044,0.105407,0.129233,0.113823,0.112698,0.342238,0.335972,0.977835,0.970881,0.165801,0.169012,0.309674,0.280067,-0.116923,-0.166352,-0.00110217,0.0203919,2.25774,2.25982,-0.0362617,-0.0518443,-0.277425,-0.254443,-0.189388,-0.150618,0.222874,0.184617,0.233479,0.231485,0.0119644,-0.0028373,0.814045,0.816813,0.438567,0.462711,-0.0948261,0.00404575,0.054739,0.113986,-0.437358,-0.474791,-0.124597,-0.149993,-0.155519,-0.172246,-0.313069,-0.267217,-0.304078,-0.221267,-0.0319251,-0.0734627,1.67706,1.5784,1.5708,1.5708,-0.321135,-0.286952,-0.31287,-0.256212,-0.0554333,-0.125227,1.46709,1.37962,1.5708,1.5708
1.14,0.0866429,0.130135,0.0931886,0.116733,0.112172,0.111982,0.36181,0.3557,0.977636,0.970905,0.166568,0.169713,0.350223,0.31902,-0.102757,-0.151375,0.00276113,0.0242859,2.26231,2.26513,-0.0338504,-0.0497179,-0.268016,-0.245095,-0.220527,-0.183838,0.202367,0.159981,0.2182,0.215328,0.0169077,0.00300232,0.816437,0.817181,0.458767,0.48246,-0.0878336,0.0116081,0.0524083,0.11122,-0.436987,-0.476304,-0.112113,-0.13664,-0.157556,-0.174624,-0.319022,-0.273273,-0.302263,-0.219362,-0.0212011,-0.0646569,1.64876,1.54788,1.5708,1.5708,-0.292185,-0.258831,-0.317823,-0.260811,-0.0497809,-0.118436,1.48017,1.39332,1.5708,1.5708
1.144,0.0862658,0.131643,0.0821622,0.105663,0.112981,0.113878,0.381832,0.375902,0.977715,0.971173,0.166575,0.169703,0.388284,0.355715,-0.0948255,-0.143005,0.00318012,0.0247036,2.264,2.26753,-0.0267088,-0.0426499,-0.249172,-0.225914,-0.224535,-0.185756,0.178799,0.132501,0.205638,0.20202,0.0248351,0.0118138,0.815351,0.813962,0.474199,0.497656,-0.084062,0.0162352,0.0480027,0.107005,-0.436461,-0.477335,-0.0985217,-0.122489,-0.161295,-0.179009,-0.333766,-0.287475,-0.303455,-0.22062,-0.0181583,-0.0627815,1.62385,1.52095,1.5708,1.5708,-0.265598,-0.233441,-0.32046,-0.263269,-0.0437194,-0.111359,1.49645,1.4106,1.5708,1.5708
1.148,0.0859891,0.133294,0.069757,0.0927769,0.111207,0.113052,0.401866,0.396097,0.978026,0.971675,0.166925,0.169987,0.425834,0.39195,-0.0825696,-0.129834,0.00345678,0.0248313,2.26261,2.26693,-0.019986,-0.0357026,-0.237116,-0.2134,-0.228978,-0.185835,0.155035,0.104918,0.190068,0.185283,0.0286499,0.0162499,0.812739,0.809128,0.487738,0.510062,-0.0777328,0.0231685,0.0421948,0.0944942,-0.4355,-0.477863,-0.0841235,-0.107206,-0.160898,-0.178757,-0.357244,-0.30985,-0.308379,-0.226191,-0.0233097,-0.0686861,1.60186,1.49757,1.5708,1.5708,-0.238772,-0.20755,-0.323151,-0.265524,-0.037411,-0.103903,1.51278,1.42774,1.5708,1.5708
1.152,0.0841669,0.133463,0.0577204,0.0801477,0.109066,0.111854,0.422185,0.416567,0.978539,0.972376,0.167218,0.170193,0.463964,0.428762,-0.0713441,-0.117679,0.00242735,0.0235276,2.25796,2.26306,-0.0164841,-0.0326277,-0.228413,-0.204641,-0.246584,-0.205509,0.131096,0.0771224,0.175002,0.168987,0.0313984,0.0194848,0.805109,0.799297,0.492866,0.514752,-0.0731756,0.0290511,0.00282528,0.0561128,-0.431875,-0.475784,-0.0710934,-0.0931446,-0.161547,-0.179414,-0.371579,-0.323891,-0.310112,-0.228226,-0.0186999,-0.065476,1.57819,1.47231,1.5708,1.5708,-0.216203,-0.185908,-0.325046,-0.266959,-0.0325238,-0.0975823,1.53371,1.44977,1.5708,1.5708
1.156,0.0833206,0.134572,0.0447274,0.0659706,0.102818,0.106306,0.442956,0.437445,0.979571,0.973564,0.1681,0.170922,0.499497,0.463148,-0.0552684,-0.100106,0.00166947,0.0223146,2.24992,2.25589,-0.0108975,-0.026944,-0.225766,-0.201656,-0.245551,-0.201852,0.103686,0.0460025,0.157193,0.149544,0.029482,0.0176214,0.793654,0.785544,0.499242,0.520841,-0.0666142,0.0367107,-0.0151232,0.0425446,-0.428012,-0.473362,-0.0591189,-0.0796843,-0.157314,-0.17459,-0.382338,-0.334774,-0.30923,-0.227771,-0.0103687,-0.058969,1.55552,1.44834,1.5708,1.5708,-0.1948,-0.165084,-0.327168,-0.268337,-0.0283067,-0.0917606,1.55501,1.47203,1.5708,1.5708
1.16,0.0787147,0.131469,0.0268677,0.0474936,0.108532,0.113346,0.463054,0.457666,0.980226,0.974362,0.167885,0.170621,0.537038,0.499872,-0.0423471,-0.0859916,-0.0143069,0.00557869,2.23847,2.24581,-0.00782865,-0.023961,-0.228331,-0.203916,-0.246612,-0.20174,0.0830683,0.0221822,0.136263,0.126836,0.0397408,0.0279776,0.786997,0.776452,0.50581,0.526075,-0.0581539,0.0458411,-0.0226421,0.0293888,-0.421129,-0.467593,-0.0375325,-0.0566279,-0.162277,-0.179226,-0.398867,-0.351184,-0.312789,-0.231964,-0.00806379,-0.0579469,1.53619,1.42816,1.5708,1.5708,-0.174599,-0.145551,-0.327399,-0.267903,-0.0263485,-0.0880438,1.58001,1.49822,1.5708,1.5708
1.164,0.0724001,0.126857,0.0198519,0.0401727,0.108153,0.114358,0.483779,0.478598,0.980546,0.974856,0.167401,0.170117,0.577076,0.538833,-0.0448717,-0.0884196,-0.0142028,0.00514812,2.22808,2.23596,-0.00555994,-0.0215516,-0.204455,-0.179394,-0.250986,-0.198703,0.0606471,-0.00381613,0.129165,0.118683,0.0476013,0.0364588,0.775012,0.76219,0.506507,0.526699,-0.0600384,0.0452487,-0.0263762,0.0269319,-0.411691,-0.459388,-0.0277763,-0.0463113,-0.165606,-0.183215,-0.425058,-0.376672,-0.320687,-0.240069,-0.0102325,-0.0602408,1.52076,1.41172,1.5708,1.5708,-0.157327,-0.129613,-0.32696,-0.267609,-0.0242996,-0.0845241,1.60707,1.5272,1.5708,1.5708
1.168,0.065564,0.121485,0.00612128,0.0252841,0.106985,0.114285,0.504848,0.499772,0.981368,0.975799,0.167672,0.170244,0.613118,0.574258,-0.033666,-0.0759332,-0.0229446,-0.00462371,2.21198,2.22084,-0.00013376,-0.0175283,-0.204675,-0.180144,-0.254043,-0.213333,0.0380415,-0.0294027,0.111138,0.0987938,0.0484986,0.0371001,0.760119,0.745045,0.506729,0.526078,-0.0500835,0.056086,-0.0329797,0.0208492,-0.400474,-0.449143,-0.0134898,-0.0304295,-0.166623,-0.183633,-0.444336,-0.395863,-0.322487,-0.242695,-0.0102626,-0.0616052,1.50333,1.39385,1.5708,1.5708,-0.142552,-0.115342,-0.326006,-0.265996,-0.0241429,-0.0825265,1.63417,1.55567,1.5708,1.5708
1.172,0.0584707,0.115998,-0.0068053,0.0117657,0.113549,0.122309,0.525431,0.52051,0.982404,0.976961,0.167348,0.169829,0.651439,0.611681,-0.028881,-0.0703818,-0.040854,-0.0237447,2.19446,2.20468,-0.0125102,-0.0276911,-0.223913,-0.197823,-0.293195,-0.229881,0.0165473,-0.0542557,0.0948897,0.0807116,0.0581618,0.0467139,0.743499,0.725928,0.497742,0.516693,-0.049519,0.0586552,-0.0832242,-0.0255832,-0.389838,-0.439718,0.00275459,-0.0126503,-0.174317,-0.191064,-0.458381,-0.410669,-0.322421,-0.242902,-0.00393162,-0.0568353,1.49011,1.38041,1.5708,1.5708,-0.127191,-0.10065,-0.326404,-0.265941,-0.0230194,-0.0792256,1.66395,1.58705,1.5708,1.5708
1.176,0.0522034,0.110729,-0.0183148,-0.000822073,0.11438,0.124441,0.546763,0.541949,0.98365,0.978263,0.167079,0.169444,0.683395,0.643426,-0.0235486,-0.0641656,-0.0509403,-0.035194,2.17485,2.18595,-0.00513862,-0.0214402,-0.222668,-0.196967,-0.276425,-0.221126,-0.0085249,-0.0818496,0.0803293,0.0642646,0.063344,0.0516638,0.72376,0.703947,0.485551,0.50567,-0.0414972,0.0689163,-0.124534,-0.0441011,-0.378481,-0.428888,0.0164521,0.00258671,-0.177694,-0.194099,-0.480377,-0.432861,-0.328072,-0.249105,-0.00167646,-0.0553877,1.47783,1.36809,1.5708,1.5708,-0.114932,-0.088963,-0.323429,-0.262504,-0.0234568,-0.0777928,1.69383,1.61856,1.5708,1.5708
1.18,0.0473618,0.10694,-0.0257935,-0.00929614,0.114782,0.126217,0.56844,0.563772,0.98505,0.979709,0.16665,0.168917,0.715122,0.674811,-0.0241081,-0.0642702,-0.0623082,-0.0480294,2.15481,2.1668,-0.014253,-0.0294061,-0.236269,-0.209755,-0.270735,-0.202285,-0.0374962,-0.113623,0.0705603,0.0526878,0.0694611,0.0576871,0.698823,0.676591,0.468161,0.48918,-0.0404857,0.0724196,-0.156733,-0.0585174,-0.368374,-0.419327,0.0263277,0.0138783,-0.182157,-0.198661,-0.503491,-0.456019,-0.330851,-0.252475,-0.00368275,-0.0579458,1.46853,1.35886,1.5708,1.5708,-0.10415,-0.0790104,-0.321942,-0.260757,-0.0237788,-0.0762667,1.72597,1.65264,1.5708,1.5708
1.184,0.0444392,0.1041,-0.0399207,-0.0248884,0.116825,0.12953,0.59019,0.585536,0.987131,0.98171,0.166603,0.168728,0.735199,0.695566,-0.0162308,-0.0552112,-0.0759088,-0.0635446,2.12688,2.1397,0.0109238,-0.00688378,-0.224689,-0.199437,-0.216348,-0.169009,-0.06729,-0.144718,0.0518704,0.0317211,0.0751485,0.062515,0.674147,0.649728,0.449875,0.471174,-0.0355106,0.0796685,-0.186993,-0.0733514,-0.359724,-0.41032,0.0429699,0.0325585,-0.185692,-0.201473,-0.525894,-0.47874,-0.333998,-0.256505,-0.00452032,-0.0598932,1.45811,1.349,1.5708,1.5708,-0.0943078,-0.0693977,-0.318272,-0.256333,-0.0244512,-0.074928,1.757,1.68521,1.5708,1.5708
1.188,0.0402138,0.0999533,-0.0514801,-0.0381468,0.115316,0.129384,0.612477,0.607855,0.989032,0.983523,0.166509,0.168472,0.759107,0.720317,-0.00896072,-0.0469066,-0.0864521,-0.076174,2.09967,2.11348,0.012412,-0.00484624,-0.235093,-0.209361,-0.244635,-0.190054,-0.0977432,-0.176427,0.0359077,0.0135296,0.0756201,0.0621673,0.645594,0.619202,0.425142,0.446037,-0.0287826,0.088902,-0.231238,-0.10809,-0.348661,-0.398828,0.0561928,0.047835,-0.188004,-0.203289,-0.549888,-0.503245,-0.340833,-0.264055,-0.00299561,-0.0590207,1.4504,1.34204,1.5708,1.5708,-0.0876739,-0.0629966,-0.315059,-0.252504,-0.0270739,-0.0754332,1.79108,1.7211,1.5708,1.5708
1.192,0.037284,0.0969161,-0.0641633,-0.0523002,0.115342,0.130964,0.634521,0.629885,0.99141,0.985802,0.166549,0.168352,0.779877,0.742103,-0.00160812,-0.0388312,-0.101423,-0.0934298,2.06768,2.08244,-0.00449889,-0.0224743,-0.248699,-0.223468,-0.268133,-0.218229,-0.127209,-0.206824,0.0203093,-0.0041537,0.0834874,0.0694212,0.619375,0.59084,0.392974,0.411856,-0.0303291,0.089343,-0.272258,-0.158042,-0.339605,-0.389244,0.0709425,0.064565,-0.190102,-0.205125,-0.573752,-0.527365,-0.343147,-0.26715,-0.00603962,-0.0629842,1.44327,1.33567,1.5708,1.5708,-0.0796564,-0.0551569,-0.310955,-0.247796,-0.0280268,-0.0743795,1.82406,1.75575,1.5708,1.5708
1.196,0.0327388,0.0924229,-0.0719063,-0.06143,0.113649,0.130865,0.65688,0.652267,0.993483,0.987797,0.166274,0.167935,0.803147,0.766129,-2.24142e-05,-0.037042,-0.110975,-0.105034,2.03976,2.05526,0.00304627,-0.015445,-0.249092,-0.2241,-0.213219,-0.164059,-0.15654,-0.237336,0.010585,-0.0157954,0.0890839,0.074725,0.590546,0.560103,0.354033,0.372029,-0.0331234,0.0893305,-0.331781,-0.214639,-0.328374,-0.377631,0.0807439,0.076062,-0.192625,-0.207767,-0.599845,-0.553723,-0.347305,-0.271838,-0.00962849,-0.067045,1.43938,1.33264,1.5708,1.5708,-0.0736857,-0.0495077,-0.305937,-0.242472,-0.0286732,-0.0730866,1.85787,1.79139,1.5708,1.5708
1.2,0.0320071,0.0907713,-0.0859186,-0.0771267,0.114051,0.132864,0.679595,0.674899,0.996153,0.990247,0.166428,0.167903,0.817018,0.781924,0.00991148,-0.0263947,-0.126341,-0.122972,2.00454,2.02108,-0.00782495,-0.0265373,-0.264235,-0.23941,-0.25793,-0.209648,-0.187913,-0.268458,-0.00868583,-0.0372729,0.0915394,0.0762664,0.562664,0.530502,0.313205,0.328625,-0.0285858,0.095822,-0.388613,-0.281023,-0.320016,-0.367937,0.0968665,0.0944349,-0.19532,-0.210059,-0.625059,-0.57958,-0.351331,-0.276576,-0.0115276,-0.0699612,1.4348,1.32937,1.5708,1.5708,-0.0689577,-0.0445878,-0.302395,-0.238198,-0.0304888,-0.0726528,1.89165,1.82679,1.5708,1.5708
1.204,0.0291941,0.0870483,-0.0980007,-0.090888,0.11184,0.132347,0.702337,0.69755,0.998665,0.992549,0.166619,0.167902,0.832657,0.799494,0.0181321,-0.0178458,-0.138237,-0.137348,1.96981,1.98728,-0.000300568,-0.0194434,-0.269739,-0.245191,-0.224499,-0.177003,-0.217961,-0.298175,-0.0243926,-0.0549546,0.0922208,0.07629,0.532236,0.498738,0.266848,0.281134,-0.0283007,0.0986874,-0.44448,-0.332798,-0.309718,-0.356307,0.110663,0.110292,-0.196242,-0.210895,-0.651788,-0.60688,-0.355595,-0.281428,-0.0147433,-0.0739204,1.43277,1.32875,1.5708,1.5708,-0.0650538,-0.0405234,-0.297151,-0.232391,-0.032049,-0.0720919,1.92558,1.86236,1.5708,1.5708
1.208,0.0252133,0.0819713,-0.10987,-0.104533,0.107173,0.129408,0.7252,0.720294,1.00114,0.994789,0.167088,0.168134,0.84946,0.818574,0.0285781,-0.00724801,-0.148537,-0.150189,1.93353,1.95201,-0.00843767,-0.0277593,-0.281081,-0.25668,-0.230546,-0.182697,-0.248011,-0.327536,-0.0399156,-0.0722199,0.0866775,0.0701241,0.498261,0.463785,0.21448,0.2265,-0.0248447,0.1043,-0.513534,-0.406748,-0.29826,-0.34335,0.123082,0.124795,-0.195016,-0.209656,-0.678784,-0.634586,-0.360163,-0.286525,-0.0173087,-0.0773122,1.43135,1.32889,1.5708,1.5708,-0.061777,-0.0369914,-0.292509,-0.227112,-0.0328676,-0.0707396,1.95955,1.89795,1.5708,1.5708
1.212,0.0215964,0.0771985,-0.12146,-0.117508,0.105481,0.129617,0.748035,0.742998,1.00366,0.997084,0.16731,0.168163,0.863775,0.835069,0.0356348,-0.000472534,-0.16154,-0.165641,1.89598,1.9154,-0.0118211,-0.0312474,-0.289765,-0.265485,-0.216226,-0.166438,-0.275734,-0.354417,-0.0542434,-0.0882593,0.0884304,0.0716516,0.467618,0.432148,0.159123,0.169866,-0.0269952,0.104317,-0.566868,-0.457598,-0.287024,-0.330544,0.136393,0.139881,-0.196552,-0.211651,-0.705861,-0.662013,-0.362714,-0.289587,-0.0234108,-0.0840291,1.43091,1.32984,1.5708,1.5708,-0.0590046,-0.0340888,-0.287383,-0.221518,-0.0328795,-0.0688134,1.99337,1.93342,1.5708,1.5708
1.216,0.0167579,0.0710835,-0.132461,-0.12984,0.102207,0.128212,0.770999,0.765808,1.00601,0.999203,0.167701,0.168329,0.877778,0.8514,0.0433164,0.00668198,-0.173118,-0.179569,1.85719,1.87755,-0.0151392,-0.0348156,-0.298912,-0.274798,-0.209477,-0.159657,-0.302874,-0.380438,-0.0678933,-0.103312,0.0836022,0.0667555,0.435589,0.399456,0.0966451,0.105055,-0.0275663,0.105246,-0.632415,-0.530151,-0.274338,-0.316198,0.148428,0.153556,-0.196914,-0.212556,-0.733904,-0.690453,-0.365428,-0.292774,-0.0299758,-0.0911545,1.43207,1.33255,1.5708,1.5708,-0.0571282,-0.0320202,-0.282245,-0.215881,-0.0320628,-0.066038,2.0278,1.96948,1.5708,1.5708
1.22,0.0130364,0.0656528,-0.14447,-0.143284,0.0968907,0.124786,0.794022,0.788637,1.00855,1.00145,0.168179,0.168556,0.889027,0.865513,0.0528378,0.0155674,-0.184479,-0.193317,1.81703,1.83841,-0.0170255,-0.0369184,-0.305271,-0.281311,-0.191354,-0.14071,-0.331519,-0.407254,-0.082693,-0.119414,0.0713461,0.0543447,0.401235,0.365073,0.0386467,0.0455855,-0.0176729,0.116341,-0.665895,-0.561309,-0.26339,-0.303123,0.161668,0.168477,-0.19568,-0.211901,-0.761905,-0.718989,-0.369256,-0.29702,-0.0365053,-0.0981816,1.4352,1.3375,1.5708,1.5708,-0.0563133,-0.0308141,-0.276714,-0.20984,-0.0324244,-0.0644089,2.06186,2.00513,1.5708,1.5708
1.224,0.0151398,0.0654574,-0.156964,-0.156796,0.0962133,0.125901,0.816992,0.811374,1.01157,1.00409,0.168704,0.168871,0.89229,0.872154,0.0629023,0.024895,-0.197076,-0.20824,1.77457,1.79695,-0.0221949,-0.0421823,-0.31051,-0.286633,-0.190411,-0.138136,-0.362402,-0.43557,-0.0993358,-0.137359,0.0630889,0.0460296,0.371657,0.33544,-0.0204464,-0.0144214,-0.00812338,0.126567,-0.665597,-0.556797,-0.257941,-0.294993,0.176448,0.184735,-0.199022,-0.215845,-0.791783,-0.749753,-0.37666,-0.304452,-0.036977,-0.0986432,1.44448,1.3488,1.5708,1.5708,-0.0555687,-0.0294323,-0.272861,-0.205526,-0.0347066,-0.0645988,2.09569,2.04049,1.5708,1.5708
1.228,0.00125222,0.0510958,-0.164092,-0.164917,0.0911056,0.122525,0.839861,0.8341,1.01321,1.00566,0.169294,0.169242,0.912066,0.89324,0.0674183,0.0283999,-0.204576,-0.217566,1.73351,1.75655,-0.029231,-0.0494674,-0.314791,-0.291038,-0.190372,-0.137568,-0.375095,-0.447503,-0.107521,-0.146462,0.0527655,0.0361434,0.34479,0.308852,-0.0829847,-0.0771562,-0.00515467,0.130177,-0.666275,-0.552775,-0.236413,-0.272664,0.183213,0.192461,-0.199366,-0.217202,-0.821595,-0.779025,-0.373859,-0.302324,-0.0538206,-0.116281,1.43985,1.34511,1.5708,1.5708,-0.0550766,-0.028831,-0.267697,-0.200074,-0.0326506,-0.0610633,2.12759,2.07394,1.5708,1.5708
1.232,-0.00132119,0.0467101,-0.17208,-0.1736,0.0871617,0.120189,0.863025,0.857037,1.01565,1.00783,0.169973,0.169685,0.917731,0.901565,0.074784,0.0345623,-0.21305,-0.22787,1.69015,1.714,-0.0352987,-0.0557563,-0.318174,-0.29454,-0.162201,-0.108813,-0.400057,-0.470193,-0.117699,-0.157274,0.0363205,0.0203986,0.315935,0.280664,-0.15035,-0.145294,-0.000968525,0.134674,-0.704769,-0.587014,-0.226726,-0.2609,0.191811,0.20194,-0.198383,-0.217267,-0.850069,-0.807495,-0.371924,-0.300759,-0.0635716,-0.126398,1.44356,1.35016,1.5708,1.5708,-0.0534378,-0.0269714,-0.264443,-0.196393,-0.0295072,-0.0563388,2.16041,2.10823,1.5708,1.5708
1.236,-0.00622924,0.0404562,-0.17747,-0.179745,0.0821099,0.116549,0.885871,0.879696,1.01782,1.00982,0.170644,0.170159,0.925455,0.911302,0.0810102,0.0398382,-0.218442,-0.234985,1.64513,1.66956,-0.0395065,-0.0600598,-0.319915,-0.296146,-0.243913,-0.189994,-0.420478,-0.488869,-0.123659,-0.163994,0.0220898,0.0066222,0.290835,0.256243,-0.208331,-0.20262,0.00528079,0.140774,-0.666401,-0.541923,-0.215281,-0.247951,0.197365,0.208204,-0.201616,-0.221322,-0.875206,-0.833437,-0.379735,-0.30815,-0.05971,-0.121964,1.45662,1.36486,1.5708,1.5708,-0.0581389,-0.0311427,-0.261687,-0.193465,-0.0305623,-0.0555004,2.19871,2.14825,1.5708,1.5708
1.24,-0.012181,0.0338281,-0.178413,-0.181732,0.0794552,0.11503,0.908505,0.902219,1.0201,1.01201,0.170874,0.170323,0.931648,0.918378,0.0800443,0.0385776,-0.22255,-0.240833,1.60136,1.62583,-0.0448282,-0.0656894,-0.317345,-0.293973,-0.213791,-0.158332,-0.436626,-0.504356,-0.124711,-0.166622,0.0184674,0.00212977,0.272196,0.237469,-0.263065,-0.253407,0.0171908,0.150335,-0.374591,-0.236461,-0.203799,-0.235616,0.198673,0.210384,-0.204998,-0.225534,-0.899725,-0.857733,-0.378504,-0.306955,-0.0667724,-0.128986,1.45914,1.36803,1.5708,1.5708,-0.0582912,-0.0313468,-0.257528,-0.18932,-0.0279954,-0.0517349,2.23234,2.18349,1.5708,1.5708
1.244,-0.015601,0.0290891,-0.180868,-0.184817,0.069925,0.106426,0.930974,0.924498,1.0223,1.01407,0.172216,0.171453,0.93572,0.924288,0.0889449,0.0467638,-0.222796,-0.242457,1.55522,1.58007,-0.0527321,-0.0737325,-0.317872,-0.294569,-0.21804,-0.162051,-0.456088,-0.522055,-0.125634,-0.167745,-0.00362502,-0.0193296,0.251364,0.217882,-0.318296,-0.307062,0.0156029,0.148519,-0.362866,-0.213576,-0.197469,-0.228013,0.19969,0.211842,-0.197865,-0.219264,-0.921734,-0.878998,-0.370573,-0.299574,-0.0805655,-0.143172,1.45922,1.36861,1.5708,1.5708,-0.0554657,-0.0285794,-0.256573,-0.188012,-0.0224266,-0.0450606,2.26475,2.21728,1.5708,1.5708
